Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag umag gmag rmag imag zmag
0.011816 -0.100000 8.301030 3.991621 2.607307 3.848000 4.119000 3.524800 -0.045000 7 0.000000 0.369000 252.390000 130.360000 83.160000 63.560000 52.440000 2.000000 -0.000001 0.000000 0.654800 0.333000 0.001226 0.002364 0.004419  0.012140 -5.528000 6.521339 4.139939 3.557239 2.213189 1.713939
0.011816 -0.100000 8.301030 3.991625 2.607307 3.848000 4.131000 3.523300 -0.062000 7 0.000000 0.369000 261.810000 134.620000 85.760000 65.580000 54.100000 2.000000 -0.000001 0.000000 0.654800 0.333000 0.001226 0.002364 0.004419  0.012140 -5.557000 6.525339 4.195939 3.613239 2.221189 1.701939
0.011816 -0.100000 8.301030 3.991630 2.607307 3.847000 4.137000 3.522500 -0.072000 7 0.000000 0.369000 267.170000 137.030000 87.230000 66.720000 55.050000 2.000000 -0.000001 0.000000 0.654800 0.333000 0.001226 0.002364 0.004419  0.012140 -5.573000 6.527339 4.226939 3.644239 2.225189 1.695939
0.011816 -0.100000 8.301030 3.991641 2.607307 3.846000 4.122000 3.524400 -0.049000 7 0.000000 0.369000 254.730000 131.420000 83.810000 64.070000 52.850000 2.000000 -0.000001 0.000000 0.654800 0.333000 0.001226 0.002364 0.004419  0.012140 -5.534000 6.524339 4.157939 3.575239 2.217189 1.712939
0.011816 -0.100000 8.301030 3.991666 2.607307 3.841000 4.176000 3.517300 -0.132000 7 0.797000 0.369000 302.000000 152.620000 96.670000 74.070000 61.130000 2.000000 -0.000002 0.000000 0.654800 0.333000 0.001226 0.002364 0.004419  0.012140 -5.669000 6.540339 4.446939 3.860239 2.275189 1.674939
0.011816 -0.100000 8.301030 3.991667 2.607307 3.841000 4.148000 3.520900 -0.090000 7 0.797000 0.369000 277.020000 141.480000 89.920000 68.820000 56.780000 2.000000 -0.000001 0.000000 0.654800 0.333000 0.001226 0.002364 0.004419  0.012140 -5.601000 6.533339 4.284939 3.702239 2.235189 1.685939
0.011816 -0.100000 8.301030 3.991667 2.607307 3.841000 4.151000 3.520600 -0.094000 7 0.797000 0.369000 279.400000 142.550000 90.570000 69.320000 57.200000 2.000000 -0.000001 0.000000 0.654800 0.333000 0.001226 0.002364 0.004419  0.012140 -5.607000 6.535339 4.299939 3.716239 2.238189 1.683939
0.011816 -0.100000 8.301030 3.991667 2.607307 3.841000 4.165000 3.518700 -0.116000 7 0.797000 0.369000 291.980000 148.170000 93.980000 71.970000 59.390000 2.000000 -0.000001 0.000000 0.654800 0.333000 0.001226 0.002364 0.004419  0.012140 -5.643000 6.538339 4.378939 3.794239 2.256189 1.676939
0.011816 -0.100000 8.301030 3.991667 2.607307 3.841000 4.179000 3.516900 -0.137000 7 0.797000 0.369000 305.060000 153.980000 97.490000 74.710000 61.650000 2.000000 -0.000002 0.000000 0.654800 0.333000 0.001226 0.002364 0.004419  0.012140 -5.677000 6.541339 4.468939 3.881239 2.281189 1.674939
0.011816 -0.100000 8.301030 3.991668 2.607307 3.840000 4.166000 3.518600 -0.118000 7 0.797000 0.369000 293.230000 148.720000 94.310000 72.230000 59.610000 2.000000 -0.000001 0.000000 0.654800 0.333000 0.001226 0.002364 0.004419  0.012140 -5.646000 6.538339 4.387939 3.802239 2.258189 1.676939
0.011816 -0.100000 8.301030 3.991669 2.607307 3.840000 4.151000 3.520500 -0.095000 7 0.797000 0.369000 279.920000 142.780000 90.710000 69.430000 57.290000 2.000000 -0.000001 0.000000 0.654800 0.333000 0.001226 0.002364 0.004419  0.012140 -5.609000 6.535339 4.302939 3.719239 2.238189 1.682939
0.011816 -0.100000 8.301030 3.991671 2.607307 3.840000 4.140000 3.522000 -0.078000 7 0.797000 0.369000 269.950000 138.310000 88.000000 67.320000 55.540000 2.000000 -0.000001 0.000000 0.654800 0.333000 0.001226 0.002364 0.004419  0.012140 -5.580000 6.531339 4.246939 3.664239 2.230189 1.694939
0.011816 -0.100000 8.301030 3.991676 2.607307 3.839000 4.155000 3.520000 -0.101000 7 0.797000 0.369000 283.480000 144.380000 91.680000 70.190000 57.910000 2.000000 -0.000001 0.000000 0.654800 0.333000 0.001226 0.002364 0.004419  0.012140 -5.619000 6.537339 4.321939 3.739239 2.241189 1.678939
0.011816 -0.100000 8.301030 3.991681 2.607307 3.838000 4.172000 3.517800 -0.126000 7 0.795000 0.369000 298.420000 151.040000 95.720000 73.330000 60.510000 2.000000 -0.000002 0.000000 0.654800 0.333000 0.001226 0.002364 0.004419  0.012140 -5.660000 6.540339 4.422939 3.837239 2.268189 1.675939
0.011816 -0.100000 8.301030 3.991681 2.607307 3.838000 4.174000 3.517500 -0.130000 7 0.795000 0.369000 300.620000 152.020000 96.310000 73.780000 60.890000 2.000000 -0.000002 0.000000 0.654800 0.333000 0.001226 0.002364 0.004419  0.012140 -5.665000 6.540339 4.437939 3.851239 2.272189 1.675939
0.011816 -0.100000 8.301030 3.991689 2.607307 3.838000 4.174000 3.517500 -0.130000 8 0.795000 0.390000 300.640000 152.030000 96.310000 73.790000 60.890000 2.000000 -0.000002 0.000000 0.654800 0.333100 0.001300 0.002365 0.004432  0.012060 -5.665000 6.540339 4.437939 3.851239 2.272189 1.675939
0.011816 -0.100000 8.301030 3.991690 2.607307 3.837000 4.276000 3.503700 -0.288000 8 0.795000 0.391000 410.000000 202.240000 126.490000 97.320000 80.370000 0.000000 -0.000005 0.000000 0.654800 0.333100 0.001300 0.002365 0.004432  0.012060 -5.921000 6.565339 5.119939 4.506239 2.482189 1.684939
0.011816 -0.100000 8.301030 3.991690 2.607307 3.837000 4.298000 3.500900 -0.320000 8 0.795000 0.391000 429.130000 214.410000 133.750000 102.990000 85.060000 0.000000 -0.000006 0.000000 0.654800 0.333100 0.001300 0.002365 0.004432  0.012060 -5.975000 6.566339 5.252939 4.627239 2.525189 1.687939
0.011816 -0.100000 8.301030 3.991691 2.607307 3.836000 4.228000 3.509900 -0.215000 8 0.795000 0.391000 358.160000 177.290000 111.540000 85.660000 70.710000 2.000000 -0.000003 0.000000 0.654800 0.333100 0.001300 0.002365 0.004432  0.012060 -5.801000 6.563339 4.827939 4.237239 2.390189 1.680939
0.011816 -0.100000 8.301030 3.991693 2.607307 3.836000 4.104000 3.525900 -0.027000 8 0.795000 0.391000 242.950000 126.090000 80.560000 61.550000 50.770000 2.000000 -0.000001 0.000000 0.654800 0.333100 0.001300 0.002365 0.004432  0.012060 -5.490000 6.530339 4.114939 3.533239 2.223189 1.738939
0.011816 -0.100000 8.301030 3.991696 2.607307 3.835000 4.068000 3.530600 0.028000 8 0.795000 0.391000 216.890000 114.140000 73.250000 55.880000 46.080000 2.000000 -0.000001 0.000000 0.654800 0.333100 0.001300 0.002365 0.004432  0.012060 -5.399000 6.518339 3.951939 3.370239 2.204189 1.778939
0.011816 -0.100000 8.301030 3.991701 2.607307 3.834000 4.114000 3.524500 -0.042000 8 0.795000 0.391000 250.870000 129.700000 82.750000 63.260000 52.180000 2.000000 -0.000001 0.000000 0.654800 0.333100 0.001300 0.002365 0.004432  0.012060 -5.515000 6.535339 4.166939 3.584239 2.232189 1.729939
0.011816 -0.100000 8.301030 3.991707 2.607307 3.832000 4.154000 3.519300 -0.103000 8 0.795000 0.391000 284.100000 144.670000 91.860000 70.330000 58.030000 2.000000 -0.000001 0.000000 0.654800 0.333100 0.001300 0.002365 0.004432  0.012060 -5.614000 6.549339 4.365939 3.783239 2.266189 1.694939
0.011816 -0.100000 8.301030 3.991714 2.607307 3.830000 4.180000 3.515900 -0.143000 8 0.795000 0.391000 308.700000 155.630000 98.490000 75.490000 62.300000 2.000000 -0.000002 0.000000 0.654800 0.333100 0.001300 0.002365 0.004432  0.012060 -5.680000 6.555339 4.532939 3.946239 2.311189 1.691939
0.011816 -0.100000 8.301030 3.991724 2.607307 3.827000 4.196000 3.513700 -0.168000 8 0.795000 0.391000 324.810000 162.750000 102.780000 78.840000 65.070000 2.000000 -0.000002 0.000000 0.654800 0.333100 0.001300 0.002365 0.004432  0.012060 -5.719000 6.561339 4.640939 4.052239 2.342189 1.690939
0.011816 -0.100000 8.301030 3.991736 2.607308 3.823000 4.207000 3.512100 -0.186000 8 0.796000 0.391000 336.840000 168.050000 105.980000 81.330000 67.130000 2.000000 -0.000002 0.000000 0.654800 0.333100 0.001300 0.002365 0.004432  0.012060 -5.747000 6.566339 4.720939 4.132239 2.367189 1.691939
0.011816 -0.100000 8.301030 3.991750 2.607308 3.819000 4.218000 3.510600 -0.203000 8 0.796000 0.391000 348.780000 173.290000 109.130000 83.780000 69.160000 2.000000 -0.000002 0.000000 0.654800 0.333100 0.001300 0.002365 0.004432  0.012060 -5.774000 6.571339 4.800939 4.211239 2.391189 1.693939
0.011816 -0.100000 8.301030 3.991750 2.607308 3.819000 4.412000 3.485400 -0.499000 8 0.796000 0.391000 551.230000 295.670000 181.770000 140.660000 116.260000 0.000000 -0.000019 0.000000 0.654800 0.333100 0.001300 0.002365 0.004432  0.012060 -6.261000 6.509339 5.746939 4.972239 2.700189 1.681939
0.011816 -0.100000 8.301030 3.991750 2.607308 3.819000 4.341000 3.494600 -0.391000 8 0.796000 0.391000 473.820000 243.500000 151.010000 116.520000 96.270000 0.000000 -0.000009 0.000000 0.654800 0.333100 0.001300 0.002365 0.004432  0.012060 -6.084000 6.571339 5.515939 4.836239 2.624189 1.702939
0.011816 -0.100000 8.301030 3.991752 2.607308 3.818000 4.272000 3.503600 -0.286000 8 0.796000 0.391000 408.350000 201.210000 125.860000 96.850000 79.970000 0.000000 -0.000004 0.000000 0.654800 0.333100 0.001300 0.002365 0.004432  0.012060 -5.910000 6.575339 5.136939 4.523239 2.497189 1.698939
0.011816 -0.100000 8.301030 3.991754 2.607308 3.817000 4.147000 3.519600 -0.097000 8 0.796000 0.391000 280.130000 142.940000 90.800000 69.510000 57.350000 2.000000 -0.000001 0.000000 0.654800 0.333100 0.001300 0.002365 0.004432  0.012060 -5.597000 6.557339 4.360939 3.779239 2.272189 1.705939
0.011816 -0.100000 8.301030 3.991757 2.607308 3.816000 4.109000 3.524500 -0.039000 8 0.796000 0.391000 248.860000 128.820000 82.210000 62.850000 51.840000 2.000000 -0.000001 0.000000 0.654800 0.333100 0.001300 0.002365 0.004432  0.012060 -5.502000 6.545339 4.176939 3.595239 2.244189 1.742939
0.011816 -0.100000 8.301030 3.991762 2.607308 3.815000 4.153000 3.518700 -0.107000 8 0.796000 0.391000 286.100000 145.620000 92.420000 70.780000 58.400000 2.000000 -0.000001 0.000000 0.654800 0.333100 0.001300 0.002365 0.004432  0.012060 -5.614000 6.559339 4.404939 3.821239 2.285189 1.705939
0.011816 -0.100000 8.301030 3.991769 2.607308 3.812000 4.190000 3.513900 -0.164000 8 0.796000 0.391000 321.300000 161.260000 101.880000 78.140000 64.490000 2.000000 -0.000002 0.000000 0.654800 0.333100 0.001300 0.002365 0.004432  0.012060 -5.706000 6.568339 4.637939 4.050239 2.349189 1.700939
0.011816 -0.100000 8.301030 3.991778 2.607308 3.810000 4.213000 3.510900 -0.199000 8 0.796000 0.391000 345.560000 171.930000 108.300000 83.150000 68.630000 2.000000 -0.000002 0.000000 0.654800 0.333100 0.001300 0.002365 0.004432  0.012060 -5.764000 6.575339 4.792939 4.202239 2.393189 1.699939
0.011816 -0.100000 8.301030 3.991788 2.607308 3.806000 4.225000 3.509200 -0.218000 8 0.797000 0.391000 359.150000 177.870000 111.870000 85.940000 70.940000 2.000000 -0.000003 0.000000 0.654800 0.333100 0.001300 0.002365 0.004432  0.012060 -5.794000 6.578339 4.873939 4.281239 2.418189 1.700939
0.011816 -0.100000 8.301030 3.991801 2.607308 3.802000 4.232000 3.508300 -0.229000 8 0.797000 0.391000 367.060000 181.330000 113.950000 87.560000 72.280000 2.000000 -0.000003 0.000000 0.654800 0.333100 0.001301 0.002365 0.004432  0.012060 -5.810000 6.580339 4.919939 4.324239 2.434189 1.703939
0.011816 -0.100000 8.301030 3.991817 2.607308 3.797000 4.237000 3.507500 -0.238000 8 0.797000 0.391000 373.540000 184.170000 115.650000 88.890000 73.380000 2.000000 -0.000003 0.000000 0.654800 0.333100 0.001301 0.002365 0.004432  0.012070 -5.823000 6.583339 4.958939 4.360239 2.448189 1.705939
0.011816 -0.100000 8.301030 3.991817 2.607308 3.796000 4.432000 3.482200 -0.534000 8 0.797000 0.391000 578.390000 314.650000 192.870000 149.420000 123.510000 0.000000 -0.000024 0.000000 0.654800 0.333100 0.001301 0.002365 0.004432  0.012070 -6.310000 6.498339 5.810939 4.997239 2.727189 1.678939
0.011816 -0.100000 8.301030 3.991817 2.607308 3.796000 4.362000 3.491300 -0.427000 8 0.797000 0.391000 497.500000 259.310000 160.340000 123.870000 102.340000 0.000000 -0.000011 0.000000 0.654800 0.333100 0.001301 0.002365 0.004432  0.012070 -6.134000 6.563339 5.641939 4.934239 2.677189 1.716939
0.011816 -0.100000 8.301030 3.991819 2.607308 3.795000 4.292000 3.500300 -0.321000 8 0.797000 0.391000 428.860000 214.300000 133.650000 102.960000 85.030000 0.000000 -0.000006 0.000000 0.654800 0.333100 0.001301 0.002365 0.004432  0.012070 -5.960000 6.587339 5.302939 4.675239 2.559189 1.713939
0.011816 -0.100000 8.301030 3.991821 2.607308 3.794000 4.167000 3.516500 -0.132000 8 0.797000 0.392000 300.840000 152.260000 96.430000 73.910000 60.990000 2.000000 -0.000002 0.000000 0.654800 0.333100 0.001301 0.002365 0.004432  0.012070 -5.649000 6.570339 4.520939 3.935239 2.323189 1.711939
0.011816 -0.100000 8.301030 3.991825 2.607308 3.793000 4.129000 3.521500 -0.074000 8 0.797000 0.392000 266.690000 136.960000 87.150000 66.700000 55.020000 2.000000 -0.000001 0.000000 0.654800 0.333100 0.001302 0.002365 0.004432  0.012070 -5.552000 6.562339 4.299939 3.718239 2.271189 1.728939
0.011816 -0.100000 8.301030 3.991830 2.607308 3.791000 4.173000 3.515700 -0.141000 8 0.798000 0.392000 306.090000 154.610000 97.850000 75.020000 61.900000 2.000000 -0.000002 0.000000 0.654800 0.333100 0.001302 0.002365 0.004432  0.012070 -5.662000 6.573339 4.558939 3.972239 2.334189 1.711939
0.011816 -0.100000 8.301030 3.991838 2.607308 3.788000 4.209000 3.511000 -0.196000 8 0.798000 0.392000 342.860000 170.840000 107.640000 82.650000 68.220000 2.000000 -0.000002 0.000000 0.654800 0.333200 0.001302 0.002365 0.004432  0.012070 -5.752000 6.583339 4.794939 4.205239 2.400189 1.708939
0.011816 -0.100000 8.301030 3.991847 2.607309 3.784000 4.231000 3.508000 -0.231000 8 0.798000 0.392000 367.690000 181.700000 114.160000 87.740000 72.430000 2.000000 -0.000003 0.000000 0.654800 0.333200 0.001303 0.002365 0.004432  0.012070 -5.807000 6.587339 4.937939 4.341239 2.445189 1.710939
0.011816 -0.100000 8.301030 3.991858 2.607309 3.780000 4.242000 3.506500 -0.248000 8 0.798000 0.392000 380.990000 187.490000 117.630000 90.450000 74.670000 0.000000 -0.000003 0.000000 0.654800 0.333200 0.001303 0.002365 0.004432  0.012070 -5.834000 6.589339 5.010939 4.408239 2.469189 1.713939
0.011816 -0.100000 8.301030 3.991873 2.607309 3.775000 4.247000 3.505700 -0.257000 8 0.798000 0.392000 388.070000 190.580000 119.470000 91.900000 75.870000 0.000000 -0.000004 0.000000 0.654800 0.333200 0.001304 0.002365 0.004432  0.012070 -5.848000 6.591339 5.050939 4.445239 2.483189 1.715939
0.011816 -0.100000 8.301030 3.991889 2.607309 3.768000 4.251000 3.505100 -0.264000 8 0.799000 0.392000 393.370000 192.910000 120.860000 92.990000 76.770000 0.000000 -0.000004 0.000000 0.654700 0.333200 0.001305 0.002365 0.004432  0.012070 -5.857000 6.594339 5.081939 4.474239 2.495189 1.718939
0.011816 -0.100000 8.301030 3.991889 2.607309 3.767000 4.446000 3.479600 -0.562000 8 0.799000 0.392000 600.120000 330.150000 201.900000 156.570000 129.430000 0.000000 -0.000028 0.000000 0.654700 0.333200 0.001305 0.002365 0.004432  0.012070 -6.345000 6.494339 5.861939 5.019239 2.751189 1.679939
0.011816 -0.100000 8.301030 3.991890 2.607309 3.767000 4.376000 3.488700 -0.455000 8 0.799000 0.392000 516.610000 272.310000 167.980000 129.890000 107.330000 0.000000 -0.000014 0.000000 0.654700 0.333200 0.001305 0.002365 0.004432  0.012070 -6.170000 6.554339 5.718939 4.985239 2.712189 1.724939
0.011816 -0.100000 8.301030 3.991891 2.607309 3.766000 4.307000 3.497800 -0.350000 8 0.799000 0.393000 445.500000 225.100000 140.050000 108.000000 89.200000 0.000000 -0.000007 0.000000 0.654700 0.333200 0.001305 0.002365 0.004432  0.012070 -5.997000 6.596339 5.414939 4.766239 2.605189 1.726939
0.011816 -0.100000 8.301030 3.991894 2.607309 3.765000 4.183000 3.514000 -0.161000 8 0.799000 0.393000 318.040000 160.010000 101.090000 77.560000 64.010000 2.000000 -0.000002 0.000000 0.654700 0.333200 0.001305 0.002365 0.004432  0.012070 -5.687000 6.584339 4.652939 4.065239 2.366189 1.718939
0.011816 -0.100000 8.301030 3.991898 2.607309 3.763000 4.143000 3.519100 -0.102000 8 0.799000 0.393000 281.440000 143.690000 91.220000 69.880000 57.650000 2.000000 -0.000001 0.000000 0.654700 0.333200 0.001305 0.002365 0.004432  0.012070 -5.588000 6.576339 4.408939 3.826239 2.300189 1.725939
0.011816 -0.100000 8.301030 3.991904 2.607309 3.761000 4.187000 3.513300 -0.168000 8 0.799000 0.393000 322.740000 162.100000 102.350000 78.550000 64.820000 2.000000 -0.000002 0.000000 0.654700 0.333200 0.001306 0.002365 0.004432  0.012070 -5.697000 6.587339 4.686939 4.098239 2.377189 1.719939
0.011816 -0.100000 8.301030 3.991912 2.607309 3.757000 4.222000 3.508600 -0.223000 8 0.799000 0.393000 360.960000 178.900000 112.460000 86.440000 71.350000 2.000000 -0.000003 0.000000 0.654700 0.333200 0.001306 0.002365 0.004432  0.012070 -5.786000 6.596339 4.920939 4.326239 2.447189 1.720939
0.011816 -0.100000 8.301030 3.991922 2.607309 3.753000 4.244000 3.505700 -0.257000 8 0.800000 0.393000 386.500000 190.030000 119.130000 91.650000 75.660000 0.000000 -0.000003 0.000000 0.654700 0.333200 0.001307 0.002365 0.004432  0.012070 -5.839000 6.599339 5.059939 4.454239 2.492189 1.724939
0.011816 -0.100000 8.301030 3.991935 2.607309 3.747000 4.254000 3.504200 -0.274000 8 0.800000 0.393000 399.820000 195.880000 122.620000 94.380000 77.920000 0.000000 -0.000004 0.000000 0.654700 0.333200 0.001308 0.002365 0.004433  0.012070 -5.865000 6.602339 5.132939 4.522239 2.517189 1.728939
0.011816 -0.100000 8.301030 3.991950 2.607309 3.740000 4.259000 3.503500 -0.282000 8 0.800000 0.394000 404.600000 198.900000 124.420000 95.800000 79.090000 0.000000 -0.000004 0.000000 0.654700 0.333300 0.001309 0.002365 0.004433  0.012070 -5.878000 6.605339 5.171939 4.559239 2.532189 1.732939
0.011816 -0.100000 8.301030 3.991968 2.607310 3.732000 4.262000 3.502900 -0.289000 8 0.801000 0.394000 408.090000 201.120000 125.740000 96.830000 79.950000 0.000000 -0.000004 0.000000 0.654600 0.333300 0.001311 0.002365 0.004433  0.012080 -5.885000 6.608339 5.202939 4.587239 2.544189 1.735939
0.011816 -0.100000 8.301030 3.991968 2.607310 3.731000 4.458000 3.477200 -0.587000 8 0.801000 0.394000 620.310000 344.850000 210.430000 163.350000 135.040000 0.000000 -0.000033 0.000000 0.654600 0.333300 0.001311 0.002365 0.004433  0.012080 -6.374000 6.496339 5.902939 5.039239 2.769189 1.678939
0.011816 -0.100000 8.301030 3.991969 2.607310 3.731000 4.388000 3.486300 -0.481000 8 0.801000 0.394000 534.520000 284.700000 175.230000 135.640000 112.080000 0.000000 -0.000016 0.000000 0.654600 0.333300 0.001311 0.002365 0.004433  0.012080 -6.200000 6.554339 5.773939 5.011239 2.740189 1.729939
0.011816 -0.100000 8.301030 3.991971 2.607310 3.730000 4.319000 3.495300 -0.376000 8 0.801000 0.394000 461.180000 235.430000 146.150000 112.820000 93.180000 0.000000 -0.000008 0.000000 0.654600 0.333300 0.001311 0.002365 0.004433  0.012080 -6.028000 6.607339 5.523939 4.852239 2.654189 1.743939
0.011816 -0.100000 8.301030 3.991974 2.607310 3.729000 4.195000 3.511600 -0.188000 8 0.801000 0.394000 334.560000 167.450000 105.560000 81.070000 66.910000 2.000000 -0.000002 0.000000 0.654600 0.333300 0.001311 0.002365 0.004433  0.012080 -5.718000 6.602339 4.785939 4.197239 2.414189 1.730939
0.011816 -0.100000 8.301030 3.991978 2.607310 3.726000 4.156000 3.516800 -0.127000 8 0.801000 0.395000 295.560000 150.130000 95.100000 72.930000 60.170000 2.000000 -0.000001 0.000000 0.654600 0.333300 0.001312 0.002365 0.004433  0.012080 -5.619000 6.592339 4.529939 3.944239 2.342189 1.735939
0.011816 -0.100000 8.301030 3.991985 2.607310 3.723000 4.199000 3.511000 -0.194000 8 0.801000 0.395000 338.720000 169.310000 106.670000 81.950000 67.630000 2.000000 -0.000002 0.000000 0.654600 0.333300 0.001313 0.002365 0.004433  0.012080 -5.727000 6.605339 4.816939 4.228239 2.424189 1.733939
0.011816 -0.100000 8.301030 3.991993 2.607310 3.719000 4.234000 3.506300 -0.248000 8 0.801000 0.395000 378.360000 186.690000 117.100000 90.090000 74.370000 0.000000 -0.000003 0.000000 0.654600 0.333300 0.001314 0.002365 0.004433  0.012080 -5.814000 6.611339 5.043939 4.441239 2.496189 1.737939
0.011816 -0.100000 8.301030 3.992004 2.607310 3.713000 4.255000 3.503400 -0.281000 8 0.801000 0.396000 403.380000 198.150000 123.950000 95.450000 78.800000 0.000000 -0.000004 0.000000 0.654600 0.333300 0.001315 0.002365 0.004433  0.012080 -5.867000 6.615339 5.184939 4.571239 2.544189 1.743939
0.011816 -0.100000 8.301030 3.992018 2.607310 3.706000 4.265000 3.501900 -0.298000 8 0.802000 0.396000 412.810000 204.140000 127.530000 98.260000 81.120000 0.000000 -0.000005 0.000000 0.654600 0.333300 0.001317 0.002365 0.004433  0.012080 -5.892000 6.619339 5.259939 4.640239 2.571189 1.748939
0.011816 -0.100000 8.301030 3.992034 2.607310 3.698000 4.269000 3.501100 -0.307000 8 0.802000 0.397000 417.660000 207.250000 129.370000 99.710000 82.320000 0.000000 -0.000005 0.000000 0.654500 0.333400 0.001318 0.002364 0.004433  0.012090 -5.903000 6.623339 5.301939 4.679239 2.587189 1.753939
0.011816 -0.100000 8.301030 3.992054 2.607310 3.688000 4.272000 3.500500 -0.313000 8 0.802000 0.397000 421.190000 209.530000 130.720000 100.770000 83.200000 0.000000 -0.000005 0.000000 0.654500 0.333400 0.001320 0.002364 0.004433  0.012090 -5.910000 6.628339 5.334939 4.710239 2.601189 1.759939
0.011816 -0.100000 8.301030 3.992054 2.607310 3.687000 4.468000 3.474500 -0.613000 8 0.802000 0.397000 640.800000 360.070000 219.240000 170.370000 140.850000 0.000000 -0.000038 0.000000 0.654500 0.333400 0.001321 0.002364 0.004433  0.012090 -6.399000 6.504339 5.949939 5.065239 2.793189 1.682939
0.011816 -0.100000 8.301030 3.992054 2.607310 3.687000 4.399000 3.483700 -0.507000 8 0.803000 0.397000 552.750000 297.550000 182.730000 141.600000 117.010000 0.000000 -0.000018 0.000000 0.654500 0.333400 0.001322 0.002364 0.004433  0.012090 -6.226000 6.561339 5.839939 5.044239 2.775189 1.740939
0.011816 -0.100000 8.301030 3.992056 2.607310 3.686000 4.330000 3.492800 -0.402000 8 0.803000 0.398000 477.170000 246.140000 152.450000 117.810000 97.300000 0.000000 -0.000009 0.000000 0.654500 0.333400 0.001322 0.002364 0.004433  0.012090 -6.055000 6.622339 5.641939 4.946239 2.710189 1.766939
0.011816 -0.100000 8.301030 3.992059 2.607310 3.684000 4.207000 3.509100 -0.214000 8 0.803000 0.398000 351.620000 175.170000 110.170000 84.710000 69.910000 2.000000 -0.000003 0.000000 0.654500 0.333400 0.001323 0.002364 0.004433  0.012090 -5.747000 6.623339 4.926939 4.334239 2.469189 1.749939
0.011816 -0.100000 8.301030 3.992064 2.607310 3.681000 4.166000 3.514400 -0.153000 8 0.803000 0.398000 310.060000 156.770000 99.090000 76.070000 62.760000 2.000000 -0.000002 0.000000 0.654500 0.333400 0.001324 0.002364 0.004433  0.012090 -5.646000 6.613339 4.662939 4.076239 2.393189 1.751939
0.011816 -0.100000 8.301030 3.992071 2.607310 3.677000 4.209000 3.508600 -0.219000 8 0.803000 0.399000 355.100000 176.740000 111.100000 85.450000 70.520000 2.000000 -0.000003 0.000000 0.654500 0.333400 0.001326 0.002364 0.004433  0.012090 -5.753000 6.626339 4.951939 4.358239 2.479189 1.753939
0.011816 -0.100000 8.301030 3.992079 2.607311 3.672000 4.244000 3.503900 -0.273000 8 0.803000 0.399000 396.140000 194.690000 121.850000 93.850000 77.470000 0.000000 -0.000004 0.000000 0.654400 0.333500 0.001328 0.002364 0.004433  0.012100 -5.839000 6.631339 5.177939 4.566239 2.554189 1.761939
0.011816 -0.100000 8.301030 3.992091 2.607311 3.666000 4.264000 3.501000 -0.306000 8 0.803000 0.400000 416.370000 206.450000 128.870000 99.350000 82.020000 0.000000 -0.000005 0.000000 0.654400 0.333500 0.001330 0.002364 0.004433  0.012100 -5.890000 6.636339 5.320939 4.698239 2.604189 1.768939
0.011816 -0.100000 8.301030 3.992105 2.607311 3.657000 4.274000 3.499500 -0.322000 8 0.804000 0.401000 425.900000 212.590000 132.520000 102.220000 84.390000 0.000000 -0.000005 0.000000 0.654400 0.333500 0.001332 0.002364 0.004433  0.012100 -5.914000 6.640339 5.391939 4.760239 2.630189 1.774939
0.011816 -0.100000 8.301030 3.992122 2.607311 3.647000 4.278000 3.498700 -0.331000 8 0.804000 0.401000 430.780000 215.750000 134.400000 103.690000 85.610000 0.000000 -0.000005 0.000000 0.654400 0.333500 0.001334 0.002364 0.004433  0.012100 -5.924000 6.644339 5.426939 4.788239 2.646189 1.779939
0.011816 -0.100000 8.301030 3.992143 2.607311 3.636000 4.280000 3.498100 -0.337000 8 0.804000 0.402000 434.320000 218.070000 135.760000 104.780000 86.510000 0.000000 -0.000006 0.000000 0.654300 0.333600 0.001335 0.002364 0.004433  0.012110 -5.931000 6.648339 5.455939 4.812239 2.659189 1.785939
0.011816 -0.100000 8.301030 3.992143 2.607311 3.635000 4.476000 3.471800 -0.638000 8 0.804000 0.405000 661.280000 375.650000 228.210000 177.550000 146.780000 0.000000 -0.000044 0.000000 0.654300 0.333600 0.001347 0.002363 0.004433  0.012120 -6.420000 6.515339 6.002939 5.096239 2.822189 1.690939
0.011816 -0.100000 8.301030 3.992144 2.607311 3.634000 4.408000 3.481000 -0.533000 8 0.804000 0.405000 571.060000 310.730000 190.390000 147.710000 122.060000 0.000000 -0.000021 0.000000 0.654300 0.333600 0.001347 0.002363 0.004433  0.012120 -6.249000 6.570339 5.908939 5.082239 2.815189 1.756939
0.011816 -0.100000 8.301030 3.992146 2.607311 3.633000 4.339000 3.490100 -0.428000 8 0.805000 0.405000 493.290000 257.120000 158.890000 122.930000 101.530000 0.000000 -0.000010 0.000000 0.654200 0.333600 0.001348 0.002363 0.004433  0.012120 -6.078000 6.627339 5.756939 5.041239 2.770189 1.794939
0.011816 -0.100000 8.301030 3.992149 2.607311 3.631000 4.217000 3.506500 -0.241000 8 0.805000 0.406000 369.050000 183.100000 114.890000 88.440000 72.990000 0.000000 -0.000003 0.000000 0.654200 0.333600 0.001349 0.002363 0.004433  0.012120 -5.772000 6.645339 5.069939 4.468239 2.531189 1.776939
