x,y,g_inst,g_err,r_inst,r_err,g_minus_r,ra,dec
996.4474989980439,1337.3791116977786,-15.940162347365499,0.000711785400140878,-15.580843341329302,0.0008393663480439231,-0.3593190060361966,40.59234283789026,42.76016819948971
1126.1432623708743,1422.303132052322,-15.95157718529262,0.0007071280120504864,-15.612441081877254,0.0008239794634652722,-0.3391361034153668,40.555803523860945,42.777767868190516
2226.242821180709,1875.2372479039595,-15.589023153012274,0.0008327096991014025,-15.283913443421095,0.0009566583289810405,-0.30510970959117856,40.24526141340873,42.871244011729424
1856.1037958686682,1614.716927696173,-15.291006569805528,0.0009542493077198188,-14.97771010257144,0.0011007004335210208,-0.313296467234089,40.34990286243303,42.81751096394092
1133.1381306402884,1274.3543857457007,-15.4464976647344,0.000888849320659428,-15.10275465143026,0.001039597848663002,-0.3437430133041399,40.553802394933,42.747151669733675
650.5309946785974,1629.3001742273298,-16.13205064809952,0.0006541667062236888,-15.81923692266055,0.0007511024128597723,-0.3128137254389678,40.690033603112205,42.82045565683266
649.8859914559137,1627.4465610203893,-16.157338028959586,0.0006455962547440195,-15.81923692266055,0.0007511024128597723,-0.33810110629903534,40.69021437375325,42.8200717551066
1145.4829064424457,1464.0305259075838,-15.3885112085808,0.0009127957490698962,-15.072607828980438,0.0010540215679226347,-0.3159033796003623,40.55035852519944,42.78640587703558
2226.391752752136,1875.8794959099453,-15.587333285735056,0.0008334883032993255,-15.281760278123379,0.0009576122906178715,-0.3055730076116774,40.24521882361056,42.871376827891595
2049.6787766110842,941.7045630923625,-15.577077273407273,0.0008715411143472762,-15.234485255177608,0.0010125521366080908,-0.3425920182296647,40.29573958406707,42.678153577412154
2170.3363124686125,2038.398271438847,-15.535037328020154,0.000853509791111624,-15.395969433084375,0.0009095785535563573,-0.13906789493577953,40.26091963631434,42.90504202443531
783.6674448309411,2079.757880329946,-15.12294721888077,0.0010303942877408962,-14.882019307084509,0.001150286513032471,-0.24092791179626083,40.652708060325196,42.913732308470145
1495.447104164018,1388.2404014866613,-15.890165726690883,0.0007271082186394282,-15.533915282194307,0.000853904270768139,-0.3562504444965757,40.45168559174017,42.77072651158244
1108.9053787392745,1919.1022059639351,-15.08818464961079,0.001047129489720107,-14.851626216691578,0.0011665121014185888,-0.23655843291921208,40.56077247742205,42.88057487818854
1599.9081907325715,1392.8759700214189,-15.091190501545455,0.0010459237824875373,-14.847620230477167,0.001168526598478675,-0.24357027106828788,40.42223571957228,42.7716708983261
1624.445012965284,1912.798806549447,-15.10153655290613,0.001040781727055599,-14.828278625743499,0.0011790383511268501,-0.2732579271626303,40.415179576855266,42.87926118692676
2050.073883068062,941.4959151306963,-15.579460524846798,0.0008694222038338745,-15.234892202041308,0.001010795244923065,-0.34456832280548966,40.29562850519675,42.678110206212004
1240.2750803205086,1083.0873348298749,-16.133160149958226,0.0006534189380952762,-15.783093890668049,0.0007631134572682817,-0.3500662592901769,40.523592571882745,42.70758136717381
1831.620778581658,1735.9305493276713,-15.06095459664233,0.001060469451638277,-15.243921800560845,0.0009743689739295293,0.18296720391851373,40.356754022793176,42.84260385845733
1952.7050168943242,1170.2413691143142,-15.051284646981795,0.0010653108902277456,-14.802821617633349,0.0011927986694341222,-0.24846302934844644,40.32290532773326,42.725491914689734
2136.901074533262,2390.886478996256,-14.982443702007577,0.0010985129494198,-14.77600318168593,0.0012074236472948304,-0.20644052032164772,40.27010030616178,42.978004875919886
616.5056365973967,951.0076659894899,-14.99502801703872,0.0010933285682801523,-14.761584937440617,0.0012161777338022285,-0.2334430795981035,40.69917100219664,42.68007061133234
861.3020303482238,2361.733960156056,-14.960274845876274,0.0011101091770041776,-14.736682993825564,0.0012296465364678114,-0.22359185205070986,40.63089950709646,42.97211286362357
187.22768128927908,1765.9381228887532,-14.925194630349907,0.0011282262855015215,-14.722141158434098,0.0012378824927662545,-0.20305347191580836,40.82089581867095,42.84843578340773
1788.561023641664,372.249755685922,-14.897355984931139,0.0011432448075334514,-14.80491108145809,0.0011914843802506535,-0.0924449034730479,40.369479972018894,42.56041266982592
1229.9281619199703,1364.3949898019155,-14.866398836238783,0.0011595426690843747,-14.728158315869656,0.0012341160913841459,-0.13824052036912704,40.52653595891498,42.765795785369875
156.03847490393633,1486.6664452664743,-14.82519961005573,0.0011814173945363614,-14.882750856727277,0.0011496996734389035,0.05755124667154732,40.82938724125007,42.790617653617986
2041.4538935262485,931.4829673520261,-14.32867850980793,0.0018465176449420468,-14.405902829632392,0.0016079524131722034,0.0772243198244631,40.29806150530511,42.67604227945135
494.5030669357104,1622.4854681788,-14.7678906086702,0.0012130763220508244,-14.545902340228341,0.0013422299857703752,-0.2219882684418586,40.734049176149696,42.81896235070126
2118.9578835796724,886.1235425289902,-14.695476133276166,0.0012546975770762706,-14.590732271012246,0.001315137102026752,-0.10474386226391985,40.276278941612375,42.66661600949671
209.32425554455187,2268.515044917995,-14.667832770059977,0.0012701571028717973,-14.562342750812352,0.0013321246151989762,-0.10549001924762536,40.81519652372901,42.95245667561878
1131.6471250119387,666.4311129738785,-14.48952911131556,0.0013794547699774297,-14.525734756688006,0.001354571058737397,0.03620564537244597,40.554102976107934,42.62134500153231
1175.1760719850008,1303.3680690249364,-14.440319686763608,0.001411212689506375,-14.433481728473218,0.001413352839773405,-0.006837958290390134,40.54196044773462,42.75316133416312
445.4420776747866,1991.913018922957,-14.398941558351797,0.0014377458092657677,-14.418557424847378,0.0014232940546039959,0.019615866495581002,40.74820300519906,42.895382896703744
2333.8943121278808,2220.3609838257926,-14.352574357857979,0.0014690965544188858,-14.395645789403327,0.0014382439057036417,0.043071431545348204,40.21454066383542,42.94259378283578
1515.8185619132958,1122.4477165104413,-14.369500696385135,0.0014590271399915356,-14.388370457087428,0.0014442210052247365,0.018869760702292737,40.44598628513411,42.715719804029675
571.855964242469,475.58522244000983,-14.343841665737468,0.0014749138636418468,-14.401718747923926,0.0014340928451000356,0.05787708218645804,40.711397049685594,42.58166226751375
987.9831956069918,566.9064702733771,-14.32408262177139,0.0014886484709696452,-14.750773404619586,0.001221531848850512,0.42669078284819584,40.594473184414475,42.600721157239704
885.8283832886698,571.6680226036162,-14.301706085746366,0.0015041080912457884,-14.755013598560433,0.0012190905720063554,0.45330751281406734,40.623195018770225,42.601678114859396
654.1164664876712,1047.7504363831536,-14.248790569014048,0.0015413348061100857,-14.318286052359973,0.0014901975837793007,0.06949548334592492,40.68864603085245,42.70010923619237
156.57933608989833,1167.998402959782,-14.13754344365348,0.0016220739758290696,-14.244059263047877,0.00154205443948654,0.10651581939439758,40.82887955046042,42.72467237387537
1341.651619762698,828.3632212551862,-14.146489153262,0.001616156151718892,-14.249615929605351,0.0015382039301115838,0.10312677634335188,40.49504252909337,42.65487108158331
1081.574850034322,1916.9480645042768,-14.138893027887239,0.0016224045452401831,-14.251458550280024,0.001537584450537505,0.11256552239278506,40.56849041944218,42.88012443376249
747.7366098481572,1674.2630222993732,-14.120653031999218,0.0016347697414997215,-14.275155694365802,0.0015201845622051634,0.15450266236658372,40.662633505572785,42.82980364972842
813.3081644431371,1276.3405578507568,-14.121469937655748,0.001634757494760617,-14.237616267889353,0.001546901447596185,0.11614633023360454,40.643932712280915,42.74748138966164
1407.0282186284926,917.4847212726821,-14.116565533258685,0.0016384950143657692,-14.657794448726012,0.0012748597273486992,0.5412289154673271,40.47664099455916,42.673312809365655
1460.073819185288,1822.5862493194363,-14.124702427499773,0.0016319753226102906,-14.228850825398316,0.0015530736687105245,0.10414839789854291,40.461609068736266,42.86061525533428
66.72204125523571,258.1841894571885,-14.055493552386043,0.0016842493296818854,-14.279122121317215,0.001517534234708235,0.2236285689311721,40.85310546279522,42.53631870813687
2222.3357907491436,1633.5599785140657,-14.059702954616737,0.0016819422512755144,-14.382030018786352,0.0014472303688273954,0.322327064169615,40.24656553415705,42.82123328926761
2369.1925744870177,1121.4882135038674,-14.007024432010533,0.001723415036219606,-14.268218369893988,0.0015250201927866143,0.2611939378834549,40.20562742535722,42.715167169981584
1620.7168468052243,1074.0369934670618,-13.980353500202117,0.0017447318982519826,-14.596006329886693,0.001311613269428987,0.615652829684576,40.416453228513454,42.7056850365932
1287.3218162732906,157.45482582219145,-13.968543866055905,0.0017544518215418155,-14.413529667109257,0.0014264792227219052,0.4449858010533525,40.510296315945844,42.51602998004407
1005.9213880662128,198.07225525625833,-13.899733069668558,0.0018105045868317942,-14.124063837992916,0.001629804570162094,0.22433076832435717,40.589314408100556,42.52439778673606
543.0599883346418,393.32175419202366,-13.891675982335528,0.0018173036566160603,-14.04058743099991,0.001693932664269983,0.1489114486643821,40.71942880419466,42.564622989427484
1280.901333404094,1449.761468248205,-13.867394648829352,0.0018379026701694531,-13.943271958503303,0.001771021646655397,0.07587730967395068,40.51217201847726,42.78346495297361
2083.7624110202614,1810.0645321842974,-13.801044207480384,0.001895033330676038,-14.029463656219292,0.0017023103397151265,0.22841944873890796,40.285538632785006,42.85783752171409
1904.4304053137575,1620.4765606596632,-13.76207054814843,0.0019296962515480466,-14.087701664633002,0.001657264207948411,0.32563111648457266,40.33626578443861,42.81868483303445
564.3518389288679,1166.639560040125,-13.738051145262203,0.0019508886851021632,-13.982732487714323,0.0017396097657989584,0.24468134245211992,40.7140095014246,42.72466725816365
1690.6228667936514,2263.284457121996,-13.656642241387205,0.0020258470623737727,-14.014605227317013,0.0017144642856497475,0.3579629859298077,40.39637480621888,42.95177694003075
1348.3047009337001,1373.0203308549517,-13.621145642952012,0.0020589470815726317,-13.904856227622975,0.0018057174744288325,0.28371058467096333,40.493166829671736,42.76758501249475
2133.1891426890807,1904.7435213735243,-13.598905846365367,0.0020804575257990236,-13.88478759993262,0.0018197058870090335,0.28588175356725287,40.271514453692404,42.877404252940586
426.40668007594894,885.4540925695878,-13.625266393945104,0.002055757761086061,-13.951004711979891,0.0017654339047825192,0.32573831803478726,40.75262701579497,42.666397333554606
1613.1830084125609,551.9970488190996,-13.630944357938866,0.002052485843530401,-13.81238148313395,0.0018831153705528066,0.18143712519508526,40.41870798617151,42.597653369632624
242.62134978800205,593.364101971143,-13.53967940592645,0.002137717651006284,-14.212261832234972,0.0015647898908432445,0.6725824263085229,40.80404961399667,42.60582425099372
1076.163116646196,573.2989307330439,-13.468583261055468,0.002210181500603811,-13.956389796621574,0.0017605870134182189,0.4878065355661061,40.56968383517964,42.602062796254664
700.8434244707554,2254.4017976184177,-13.478139710133155,0.002199500769257104,-13.869987738729524,0.0018324863549280953,0.39184802859636925,40.67621681301032,42.949838946920046
1161.4821826299597,129.3406085979061,-13.412206013627358,0.002268047105857165,-13.705276945960389,0.001977144309680926,0.2930709323330305,40.54562207713717,42.51020184633178
961.7444035227073,1655.9890569687504,-13.354215667666118,0.00233213821180316,-14.120959061785598,0.001633177650652286,0.7667433941194801,40.60223825123262,42.82609405947063
286.31773989205607,446.15447717810144,-13.360218331783084,0.002323871990354894,-14.114422829154613,0.001637495596386919,0.7542044973715285,40.791618672495716,42.575392862317
1998.5942110533783,2398.3976790511674,-13.27218366139618,0.002417439962587264,-14.274702243895574,0.0015204258845818973,1.002518582499393,40.30921629429805,42.97962928587941
1438.9164224238662,1258.029504920513,-13.340881863451521,0.002344668276826845,-13.665496882783305,0.002013661163153711,0.3246150193317838,40.46763420231743,42.74378497435993
1880.1848843501705,297.55381534364096,-13.344151041987297,0.002354840085513307,-13.708398229703109,0.001991111327487552,0.36424718771581155,40.343775284157,42.54492396492576
1115.4933824333132,1800.7365367652178,-13.287524220433903,0.002403210022761043,-13.826832454789223,0.0018692034325664538,0.5393082343553193,40.55888671662868,42.85608089930877
385.9019468341691,975.6850712205818,-13.261696518832707,0.0024310832044332257,-13.57212278934065,0.0021021455657085565,0.3104262705079428,40.76410732011605,42.685043884094796
1503.99360113669,990.8527799773574,-13.243727013876754,0.002452644926968137,-13.686891073223258,0.0019938515134334507,0.44316405934650405,40.44933703427692,42.6884883066633
645.012803189075,432.6060438424167,-13.22759027512645,0.002470493318663032,-13.595159010584387,0.0020801464863160445,0.36756873545793667,40.69080815779736,42.57280489481138
1716.5097117277237,270.9611673176109,-13.224453067768634,0.002474098254082616,-13.655907948178944,0.002022609459439116,0.43145488041031044,40.38975881808855,42.53947209369663
1860.8033410048533,2384.6810183555062,-13.215697313227095,0.002483844256083539,-13.705238852857573,0.0019769764620908227,0.4895415396304781,40.34819893641474,42.97684729689091
1403.2855593119195,1508.7510152270102,-13.191687236867434,0.0025230897564581796,-13.573967410749198,0.0021057391072108137,0.38228017388176383,40.477659945301625,42.79567243864778
764.0712762729164,1113.1387675159503,-13.145737263932649,0.002566251560428449,-13.504906293235713,0.0021685332947406996,0.3591690293030645,40.65771936332319,42.713688921589906
914.5180489332107,1390.705008524125,-13.15393330811294,0.0025727522105721237,-13.505602201396993,0.00217791055286291,0.35166889328405304,40.61545714634141,42.771181860932714
1728.0593536738834,619.6973738456321,-13.115068677234756,0.0026026537643483766,-13.503859760661687,0.0021693698497348163,0.3887910834269306,40.38638878045634,42.61163752433816
2327.2816002631544,1018.3670524734512,-13.081379586832453,0.0026440708535713816,-13.52105279895823,0.0021523737879350397,0.43967321212577737,40.21752727121092,42.693856191955796
556.391826565821,419.6144539180527,-13.101681060359544,0.0026190123865991173,-13.9460717918851,0.0017694092041775238,0.8443907315255554,40.71570218834896,42.5700712996559
1223.1081958469579,1511.8453873758938,-13.077008473801344,0.0026481715558977106,-13.416025682206369,0.00225898110760512,0.3390172084050249,40.528474833450815,42.7963093276727
815.6521267723917,593.5270991901555,-13.062089880450854,0.0026674633768007153,-13.508525865814905,0.0021654349679704693,0.44643598536405094,40.64293541010522,42.606178029215464
1226.7964471391072,1062.2452690006626,-12.990298058292964,0.002869473203586815,-13.400134117493943,0.0023088942387968913,0.40983605920097865,40.52738624842265,42.70326720696845
2291.2648016633343,2333.4577534000646,-13.005757429409508,0.0027369060044180396,-13.149017608648656,0.00255568708492774,0.1432601792391477,40.22648984925995,42.96602674784909
1241.269483458036,1775.1231970036936,-13.016046169222422,0.0027240611472005645,-13.380913013605882,0.002296431198569205,0.3648668443834602,40.52337765454897,42.85079454965382
1679.515842704892,164.4859183090621,-12.984100831737578,0.0028001483272916713,-13.333441071706492,0.002371493032034095,0.34934023996891383,40.40018265466238,42.517446946962366
2098.6049586565787,1037.1551143026554,-12.962391951435135,0.002793641705301677,-13.849926911915091,0.0018492546994097305,0.8875349604799556,40.281899611196415,42.69788169531433
1538.5901734432932,1611.1957693294994,-12.948257153402816,0.00281123118312543,-13.31374879058287,0.0023684821416680504,0.36549163718005495,40.43948162864449,42.81686064082079
1714.8058838080126,1109.7210784065023,-12.950134966309383,0.0028094283588470004,-13.771501618449912,0.001917290962672247,0.8213666521405294,40.38994380797303,42.71304846645651
1044.9800513267878,1434.3882277176867,-12.936061736804698,0.002827100093155128,-13.35829408354324,0.002319669041415514,0.42223234673854293,40.578690336757994,42.780254468943276
2241.7473157694767,1431.4514324595634,-12.927715377168127,0.002844540484209004,-13.347072588976886,0.002336513610979617,0.41935721180875873,40.24126030309149,42.77939652263541
93.14164102657493,2117.307396113877,-12.903529276274089,0.002870948848385461,-13.286862341295478,0.002399440463635758,0.38333306502138953,40.84786673093414,42.92106979247162
441.7954486232569,934.5383326345875,-12.904668120129923,0.0028683946209867935,-13.87309426936966,0.001829584694128262,0.9684261492397379,40.74833750509151,42.676564591068484
2065.499941828577,1360.7541370490078,-12.870756950538238,0.0029152020222731204,-13.235513012083945,0.002456162922066915,0.36475606154570706,40.29100090944262,42.76486524587394
1523.5465518969347,40.14481894258965,-12.870052431968983,0.0029165131427832335,-13.524231397846812,0.0021496628254247595,0.6541789658778292,40.4439943340202,42.4917433781465
662.2777502041083,1750.455215924594,-12.842427169963173,0.0029525980339569925,-13.328930815924586,0.0023523799402378675,0.48650364596141316,40.68679699786813,42.845533454777375
1494.2480829816795,1617.1587606273554,-12.782237034605277,0.0030369141814963457,-13.096320455472913,0.0026188822296929,0.31408342086763597,40.45199061508315,42.81810003470361
1356.0158907979483,1594.8444456346128,-12.833445004371232,0.0029688246742113032,-13.207958038064804,0.002489944224910522,0.3745130336935727,40.49098997774274,42.81349026593177
405.2670532184719,258.3174034775935,-12.668839908128682,0.0032034104841820654,-13.368911508956419,0.002311137959899597,0.7000716008277372,40.75802695937594,42.536602997718724
695.9513934704386,928.2947361583903,-12.632351550356988,0.0032557012098574103,-13.046812238174098,0.002680062743324853,0.41446068781711,40.67679340853518,42.67540782614556
830.5619638493587,1048.5984906701756,-12.660926328589678,0.003213249653262417,-13.061826511775527,0.0026609016801842243,0.40090018318584875,40.6389612031064,42.70035763251789
2255.7227779510595,1514.5303813899013,-12.656956130629723,0.0032230363591297566,-13.452996857331616,0.0022227660452430915,0.796040726701893,40.237248432375345,42.79658029251539
633.0838244578824,1146.5108556113153,-12.64782570809536,0.0032315173827017997,-13.056889787984765,0.002666889720929485,0.4090640798894061,40.69463428895902,42.720536977277526
687.2374375702221,1071.0324203857037,-12.623701688454128,0.0032714308608766877,-13.023004935954168,0.002710351864560369,0.39930324750003976,40.67933382398751,42.70494262382889
921.7258628547576,1677.0275324828308,-12.570800491270548,0.0033498727366114553,-12.987165465722184,0.002754916416164689,0.41636497445163556,40.61353833370146,42.83043677714126
1501.8203119619993,809.980642076911,-12.571252274985149,0.0033496705682344924,-12.995469674403,0.00274420401153901,0.4242173994178504,40.44997614694659,42.65105805391985
330.1969166048567,1514.4264540219353,-12.5598975086153,0.0033659919825836026,-13.620932526100768,0.00205575882071231,1.0610350174854677,40.780301482594766,42.79649468613772
413.21977516859107,905.0654370954668,-12.55998488847059,0.0033720443818238475,-12.96714582191078,0.002783012291443417,0.4071609334401902,40.75635533787457,42.67044738830128
1679.5485130199552,448.32713221759747,-12.574882425266873,0.003342988624993428,-13.055516198314121,0.0026686866900328386,0.4806337730472485,40.40008374778218,42.57618569078317
1465.6850582778773,765.0768221225408,-12.528045648851355,0.0034170503873440874,-13.645778388919869,0.0020319357930490565,1.1177327400685133,40.460148694738706,42.6417690034421
405.7468804051075,43.09406044534604,-12.509149212836103,0.0034464791793301754,-12.899888086902273,0.0028680721170675203,0.3907388740661695,40.75770425501927,42.492064971245405
59.85246394399469,1894.2872680530259,-12.492031665955423,0.003490440546385622,-12.549992536112624,0.0033945639543632848,0.05796087015720097,40.857003833223025,42.874888869715086
1318.3566613313712,1601.6157092631113,-12.534685231264566,0.003408181155822843,-13.132830236155499,0.0025756359360010832,0.5981450048909327,40.501614027649154,42.814891441543836
487.73742371587474,425.49264068167975,-12.503026651256814,0.0034558919279679317,-12.996321036300177,0.002742905756165767,0.4932943850433631,40.73499871230617,42.57124910773128
1699.886284007598,1358.1018038389857,-12.46393090899766,0.0035196821147095068,-12.884881807866865,0.0028885141918683194,0.42095089886920434,40.394062129899,42.76445323592556
1127.6816759402705,2153.5538523801783,-12.369285286799256,0.0038420318115924743,-13.171634386705529,0.0026010786616450566,0.802349099906273,40.55551715386923,42.92909589221574
2322.637010356089,2065.242376140407,-12.418245368967419,0.003595810365782559,-13.229341144213143,0.002463343946782208,0.8110957752457235,40.21786699045994,42.91050132135722
64.14175004696196,2170.429686348938,-12.423298225593564,0.003585492099938443,-13.03782996366855,0.0026912634818232755,0.6145317380749855,40.856125983499446,42.9320374189808
565.5360477084896,1520.8571587068634,-12.448852679626876,0.0035436816931122364,-12.97214475352197,0.002773899624114189,0.5232920738950941,40.71393444785227,42.797970952485585
1908.306145948226,192.50213385535938,-12.433713008280748,0.003569500181308818,-12.841954267205548,0.002945947196877902,0.4082412589248001,40.335932055956576,42.523173764839875
60.17110083648175,1406.047143011313,-15.170731637963295,0.0010205468456684372,-13.830091572936654,0.001960944730352445,-1.3406400650266406,40.85632413891171,42.7738524214953
1778.3219212263316,1304.2743497849488,-12.408478384679555,0.003611756602007845,-12.675540957145975,0.003181867243572967,0.2670625724664202,40.37197468852328,42.75329237932948
474.17237100644707,700.2724410537073,-12.348920129314454,0.0037229704456951357,-12.757447296369271,0.0030670684515844795,0.4085271670548174,40.739033564863895,42.628104633462684
1203.2211398917968,780.75188262878,-12.356512293605082,0.00370120048592315,-12.792513455828667,0.003013983511085169,0.43600116222358487,40.53398872398107,42.64501160063323
402.122177764611,1507.8411652307464,-12.33648233010047,0.0037341966434731124,-13.2243368035511,0.002468961876886751,0.8878544734506306,40.760010936278285,42.795180435706726
1511.0800034855442,1179.117160282197,-12.326234570302265,0.0037552453429850704,-12.771751275274008,0.003043806617538538,0.4455167049717428,40.44731190869298,42.72744781003758
723.8531164840174,1452.1360810894034,-12.311421620080827,0.0037807764089615287,-12.756158795936658,0.0030651570094701094,0.44473717585583117,40.66924370426212,42.78382584363615
205.64951395060902,130.9523718323558,-12.28179785313094,0.0038333537632263387,-12.724197264424024,0.0031128128758506363,0.4423994112930849,40.813953683202946,42.51010429510453
1607.9358576023628,2076.648081742907,-12.293057805683766,0.003811087611632301,-12.775857709211675,0.003037496358173655,0.48279990352790847,40.4198005544323,42.91317178370283
1358.792239692348,1229.825884000749,-12.429373235759591,0.003579441393951252,-13.21815656775895,0.0024766506034861325,0.7887833319993582,40.49021278582306,42.73795157085277
378.7833235174933,1067.6138519578678,-12.263845924923526,0.0038621206313388698,-12.726827561678844,0.003107220283726048,0.4629816367553179,40.766194417168236,42.70406318113584
1705.319641466691,1046.5181315100103,-12.251078657568677,0.0038899346364552802,-12.855509100028332,0.0029281708230121683,0.6044304424596554,40.39263720726086,42.69997138662751
1963.378941215333,2104.2406578272075,-12.232089589881452,0.003920152698507605,-12.858951667107023,0.0029226851408787778,0.6268620772255709,40.31935060944656,42.91877194458718
961.5257861669613,158.35787296234128,-12.237985517129582,0.003912047808648701,-12.941062844581968,0.0028143700546056616,0.7030773274523856,40.601766407839854,42.51616832194738
65.18647655600427,1133.9091437216,-12.217916144545418,0.003946620829266435,-12.665127360445165,0.0031972711832822624,0.4472112158997472,40.85458362822739,42.717540274301555
1104.7061224232928,2058.420959688436,-12.202445145638695,0.00397450811772295,-12.716071568442164,0.0031235563427886434,0.513626422803469,40.56198953892513,42.909405256769915
127.86223241808072,1994.8244797428113,-12.192278546437867,0.003993217343763503,-12.754652958321648,0.0030675093266380616,0.5623744118837806,40.837914520030935,42.89575290835834
