Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag umag gmag rmag imag zmag
0.000100 -2.191740 10.113940 0.775095 2.409692 0.773000 0.948000 3.740900 3.294000 3 0.000000 0.537000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.770400 0.229500 0.000017 0.000005 0.000041  0.000077 2.400000 19.333829 18.357669 17.854589 17.647629 17.558249
0.000100 -2.191740 10.113940 0.775473 2.409834 0.773000 0.992000 3.739000 3.243000 3 0.000000 0.537000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.768500 0.231500 0.000017 0.000005 0.000041  0.000021 2.291000 19.238829 18.254669 17.745589 17.536629 17.444249
0.000100 -2.191740 10.113940 0.775835 2.409970 0.774000 1.036000 3.737400 3.192000 3 0.000000 0.537000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.766800 0.233100 0.000017 0.000005 0.000041  0.000098 2.180000 19.140829 18.149669 17.635589 17.423629 17.329249
0.000100 -2.191740 10.113940 0.776220 2.410114 0.774000 1.086000 3.735700 3.135000 3 0.000000 0.537000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.765200 0.234700 0.000017 0.000005 0.000042  0.000100 2.054000 19.029829 18.029669 17.511589 17.296629 17.200249
0.000100 -2.191740 10.113940 0.776543 2.410235 0.774000 1.132000 3.734300 3.084000 3 0.000000 0.537000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.763800 0.236100 0.000017 0.000005 0.000042  0.000100 1.941000 18.928829 17.922669 17.399589 17.182629 17.084249
0.000100 -2.191740 10.113940 0.776870 2.410357 0.774000 1.181000 3.732800 3.029000 3 0.000000 0.537000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.762600 0.237300 0.000017 0.000005 0.000042  0.000072 1.817000 18.817829 17.804669 17.276589 17.057629 16.957249
0.000100 -2.191740 10.113940 0.777190 2.410477 0.775000 1.234000 3.731200 2.970000 3 0.000000 0.537000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.761300 0.238600 0.000017 0.000005 0.000042  0.000079 1.685000 18.698829 17.677669 17.145589 16.923629 16.821249
0.000100 -2.191740 10.113940 0.777449 2.410574 0.775000 1.281000 3.729700 2.917000 3 0.000000 0.536000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.760400 0.239500 0.000017 0.000005 0.000042  0.000097 1.568000 18.595829 17.566669 17.029589 16.805629 16.701249
0.000100 -2.191740 10.113940 0.777698 2.410667 0.775000 1.330000 3.728300 2.862000 3 0.000000 0.536000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.759500 0.240400 0.000017 0.000005 0.000042  0.000100 1.445000 18.487829 17.449669 16.908589 16.681629 16.576249
0.000100 -2.191740 10.113940 0.777922 2.410751 0.775000 1.378000 3.726800 2.809000 3 0.000000 0.536000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.758700 0.241200 0.000017 0.000005 0.000042  0.000100 1.325000 18.381829 17.334669 16.788589 16.560629 16.452249
0.000100 -2.191740 10.113940 0.778125 2.410826 0.775000 1.426000 3.725300 2.755000 3 0.000000 0.535000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.758100 0.241800 0.000017 0.000005 0.000042  0.000100 1.206000 18.277829 17.221669 16.670589 16.439629 16.330249
0.000100 -2.191740 10.113940 0.778307 2.410894 0.775000 1.472000 3.723800 2.702000 3 0.000000 0.535000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.757500 0.242400 0.000017 0.000005 0.000042  0.000100 1.089000 18.173829 17.109669 16.555589 16.321629 16.210249
0.000100 -2.191740 10.113940 0.778479 2.410958 0.775000 1.521000 3.722300 2.647000 3 0.000000 0.534000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.757100 0.242800 0.000017 0.000005 0.000042  0.000100 0.967000 18.066829 16.994669 16.434589 16.198629 16.085249
0.000100 -2.191740 10.113940 0.778632 2.411015 0.775000 1.568000 3.720700 2.594000 3 0.000000 0.534000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756800 0.243100 0.000017 0.000005 0.000042  0.000100 0.849000 17.961829 16.882669 16.317589 16.079629 15.964249
0.000100 -2.191740 10.113940 0.778767 2.411065 0.775000 1.614000 3.719200 2.541000 3 0.000000 0.534000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756600 0.243300 0.000017 0.000005 0.000042  0.000100 0.734000 17.861829 16.773669 16.204589 15.963629 15.846249
0.000100 -2.191740 10.113940 0.778890 2.411111 0.775000 1.660000 3.717600 2.490000 3 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756400 0.243500 0.000017 0.000005 0.000042  0.000059 0.620000 17.763829 16.666669 16.092589 15.848629 15.729249
0.000100 -2.191740 10.113940 0.779006 2.411154 0.775000 1.706000 3.716100 2.437000 3 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756300 0.243600 0.000017 0.000005 0.000042  0.000100 0.504000 17.667829 16.557669 15.977589 15.731629 15.610249
0.000100 -2.191740 10.113940 0.779107 2.411192 0.774000 1.751000 3.714400 2.386000 3 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756300 0.243600 0.000017 0.000005 0.000042  0.000100 0.392000 17.575829 16.453669 15.866589 15.617629 15.494249
